index,time,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14
10015,2010-02-28,3,0,3,0,1,0,1,3,0,1,3,1,0,3
10014,2010-02-26,3,3,0,3,0,1,3,1,3,1,3,1,3,1
10013,2010-02-22,0,3,0,3,3,1,3,0,3,3,0,1,3,3
10012,2010-02-21,3,0,3,0,1,0,3,1,1,3,1,3,0,3
10011,2010-02-20,3,0,3,3,0,3,1,3,3,1,3,3,3,3
10010,2010-02-20,3,0,3,3,0,0,3,1,1,1,3,3,3,3
10009,2010-02-10,3,1,1,3,0,3,3,3,1,3,3,3,3,3
10008,2010-02-08,3,1,3,0,3,3,0,0,3,3,3,3,1,1
10007,2010-02-07,3,3,1,3,1,3,1,1,1,1,3,0,0,1
10006,2010-02-01,1,1,1,3,1,*,1,3,1,3,1,0,3,0
10005,2010-01-31,1,1,3,0,1,0,0,0,1,3,0,3,3,3
10004,2010-01-25,0,3,0,3,1,1,3,3,0,3,1,1,3,0
10003,2010-01-18,0,1,1,3,3,1,3,3,1,3,1,3,3,3
10002,2010-01-18,*,0,3,3,3,1,3,3,3,0,0,3,3,1
10001,2010-01-11,3,0,1,3,3,3,3,0,3,0,1,0,3,3
9109,2009-12-29,1,3,1,1,1,3,3,3,0,3,0,3,3,1
9108,2009-12-24,*,3,3,3,0,*,3,3,3,3,3,3,1,1
9107,2009-12-21,3,3,3,0,3,0,3,1,3,3,3,*,*,3
9106,2009-12-18,3,0,0,3,3,3,3,0,0,0,1,3,0,3
9105,2009-12-14,0,0,3,3,3,3,1,1,0,0,1,3,0,1
9104,2009-12-13,1,1,1,1,0,1,3,0,3,1,1,0,0,0
9103,2009-12-10,0,0,0,0,1,0,1,0,0,3,0,3,3,3
9102,2009-12-07,3,3,3,3,3,1,0,3,1,3,3,0,0,3
9101,2009-12-06,1,3,3,3,0,0,3,1,3,1,1,1,3,3
9100,2009-12-04,3,0,0,0,0,3,1,3,3,1,3,0,0,3
9099,2009-11-30,0,3,3,3,3,1,1,0,0,3,1,0,0,3
9098,2009-11-29,1,1,1,0,3,3,1,0,0,1,1,0,3,3
9097,2009-11-26,0,3,3,1,0,3,1,3,3,3,3,1,0,1
9096,2009-11-23,3,3,1,1,3,3,0,3,1,3,0,3,0,1
9095,2009-11-22,3,1,3,1,3,3,0,1,3,0,0,0,1,0
9094,2009-11-15,1,0,3,0,3,3,0,3,3,3,0,0,3,0
9093,2009-11-09,3,3,3,3,0,3,0,1,3,3,3,3,1,0
9092,2009-11-08,3,3,1,3,0,1,0,0,1,3,1,0,1,0
9091,2009-11-06,0,3,1,3,1,0,1,3,3,0,0,1,1,3
9090,2009-11-05,1,0,0,0,1,3,0,1,3,1,1,0,1,3
9089,2009-11-02,3,0,3,1,3,1,1,1,3,1,3,1,0,3
9088,2009-11-01,0,3,1,3,3,1,1,3,0,1,1,1,0,1
9087,2009-10-29,3,3,0,3,3,3,0,1,3,3,3,0,0,3
9086,2009-10-26,0,0,3,0,3,3,3,0,3,3,3,3,0,3
9085,2009-10-25,0,3,1,0,3,1,3,3,3,3,3,3,1,1
9084,2009-10-23,3,3,3,3,3,3,3,3,1,3,0,0,3,1
9083,2009-10-22,0,0,1,0,0,1,3,3,3,0,0,3,0,3
9082,2009-10-19,0,0,3,3,1,3,0,3,0,3,3,0,1,3
9081,2009-10-18,3,1,3,0,3,3,3,3,3,0,0,3,1,0
9080,2009-10-15,3,0,3,1,1,0,0,1,1,0,3,3,3,1
9079,2009-10-11,0,0,0,0,3,0,3,3,3,3,1,3,0,3
9078,2009-10-05,1,1,3,1,0,0,1,3,1,3,0,3,1,3
9077,2009-10-04,0,1,3,3,1,3,1,3,3,1,0,1,3,0
9076,2009-10-02,3,0,3,0,3,3,3,1,0,3,1,3,1,0
9075,2009-10-01,3,0,3,1,1,0,3,0,1,3,3,3,0,3
9074,2009-09-28,1,0,1,1,1,3,1,3,1,3,3,1,3,3
9073,2009-09-27,0,0,0,0,3,3,3,3,3,3,0,3,3,0
9072,2009-09-24,3,1,3,0,3,0,3,1,1,0,0,3,3,3
9071,2009-09-21,3,3,3,3,0,1,3,3,3,0,3,3,1,3
9070,2009-09-20,0,3,1,0,0,3,3,1,0,0,0,3,0,3
9069,2009-09-17,1,0,0,3,0,0,1,3,3,3,3,1,0,1
9068,2009-09-14,3,0,3,0,0,3,3,1,0,1,3,3,3,0
9067,2009-09-13,3,0,3,0,3,0,3,3,3,0,0,3,3,0
9066,2009-09-10,0,1,3,1,3,1,3,1,3,0,3,3,0,3
9065,2009-09-06,0,1,3,1,0,3,1,1,1,3,0,0,3,0
9064,2009-08-31,3,3,0,3,3,0,0,0,1,3,1,3,3,0
9063,2009-08-30,1,3,0,1,3,3,1,0,3,0,1,3,3,3
9062,2009-08-24,1,0,3,1,3,1,3,3,3,0,3,3,0,0
9061,2009-08-23,3,0,3,1,3,3,1,1,0,3,0,3,0,3
9060,2009-08-17,0,0,3,3,3,1,3,3,3,3,3,0,0,1
9059,2009-08-16,0,0,0,0,0,3,0,1,3,3,3,1,1,0
9058,2009-08-10,3,1,0,3,1,3,0,3,3,0,0,0,0,3
9057,2009-08-09,3,3,0,1,0,1,0,3,1,3,1,0,0,0
9056,2009-08-03,0,1,1,3,3,3,0,3,3,3,1,3,1,3
9055,2009-07-27,0,0,0,1,3,0,1,3,3,1,3,0,3,3
9054,2009-07-21,3,3,0,1,1,1,0,3,0,3,0,0,0,1
9053,2009-07-13,0,1,3,3,0,3,3,0,0,0,1,0,3,1
9052,2009-07-06,3,1,3,3,1,0,0,1,0,1,3,1,3,3
9051,2009-06-29,1,3,3,3,1,3,3,3,0,1,3,1,1,3
9050,2009-06-22,3,0,1,0,3,1,0,1,3,3,0,3,3,0
9049,2009-06-15,3,1,3,0,3,3,3,1,3,1,1,1,3,3
9048,2009-06-11,1,3,3,3,3,0,0,3,3,3,3,3,1,3
9047,2009-06-08,3,3,1,0,3,0,3,3,3,0,3,3,1,1
9046,2009-06-07,1,0,1,0,0,1,3,1,0,0,0,0,3,0
9045,2009-06-01,0,3,3,3,3,1,3,3,1,3,3,0,1,3
9044,2009-05-25,3,0,0,0,3,3,3,3,3,0,0,1,0,1
9043,2009-05-24,3,0,3,3,1,1,1,0,3,3,0,0,3,3
9042,2009-05-18,3,3,3,1,1,3,3,0,3,3,3,3,3,3
9041,2009-05-17,1,3,0,3,3,1,0,3,0,3,3,0,1,1
9040,2009-05-14,3,0,0,0,0,3,0,0,1,0,3,3,1,0
9039,2009-05-11,0,1,3,1,1,1,1,3,1,1,3,0,3,3
9038,2009-05-10,3,1,3,0,3,1,0,0,3,1,3,3,3,0
9037,2009-05-04,3,3,3,0,1,3,1,3,0,3,3,0,0,3
9036,2009-05-03,3,0,1,0,3,3,1,0,0,1,3,3,0,3
9035,2009-04-27,3,1,3,3,1,3,3,0,1,0,0,3,3,3
9034,2009-04-26,0,1,3,0,3,0,3,0,3,0,3,3,0,3
9033,2009-04-24,3,3,0,0,0,3,3,0,3,0,3,3,1,3
9032,2009-04-20,3,3,0,3,3,0,3,3,3,3,3,1,3,3
9031,2009-04-19,1,1,3,3,0,3,0,0,3,0,3,1,1,0
9030,2009-04-13,0,3,3,3,3,0,3,0,3,3,3,0,0,0
9029,2009-04-12,0,3,1,0,3,3,1,1,0,3,1,3,3,3
9028,2009-04-10,3,1,0,3,3,3,1,1,0,3,3,1,3,3
9027,2009-04-06,1,0,0,1,3,3,3,3,3,3,3,0,3,0
9026,2009-04-05,3,0,1,0,3,3,0,3,0,3,3,0,0,3
9025,2009-04-02,0,0,3,3,0,3,1,3,3,3,3,3,3,1
9024,2009-03-29,1,3,0,0,1,0,1,0,1,0,3,0,3,3
9023,2009-03-23,3,3,0,1,0,3,3,1,3,3,3,1,3,0
9022,2009-03-22,3,1,3,3,3,1,0,1,3,0,1,3,3,0
9021,2009-03-16,0,1,3,1,1,0,3,3,3,3,1,0,3,1
9020,2009-03-15,3,1,0,3,0,1,0,1,0,0,3,0,3,1
9019,2009-03-13,3,1,0,3,1,3,3,3,3,3,3,1,3,3
9018,2009-03-09,1,0,0,3,1,3,0,0,0,3,1,0,3,3
9017,2009-03-08,3,3,3,3,1,0,3,0,1,1,1,3,3,1
9016,2009-03-02,0,3,3,1,1,1,0,1,0,0,3,1,1,0
9015,2009-03-02,1,3,0,3,3,0,0,3,3,0,1,3,3,3
9014,2009-02-27,0,3,3,1,3,3,3,1,0,1,3,1,0,1
9013,2009-02-23,3,3,0,3,3,0,3,0,1,1,3,3,1,0
9012,2009-02-22,3,1,1,1,3,3,1,0,3,3,1,0,3,0
9011,2009-02-20,0,3,3,1,1,3,1,0,0,3,1,3,1,1
9010,2009-02-16,3,1,1,3,1,1,1,3,3,1,0,0,0,1
9009,2009-02-15,3,0,1,1,3,1,1,0,1,3,3,1,1,1
9008,2009-02-09,3,3,3,0,0,1,1,3,3,3,0,1,1,3
9007,2009-02-08,0,1,0,1,3,3,0,3,3,0,3,1,1,0
9006,2009-02-03,3,0,0,3,1,1,1,0,0,1,1,0,3,3
9005,2009-02-01,3,1,0,0,0,1,3,3,3,1,1,3,3,3
9004,2009-01-19,3,3,3,0,0,0,0,1,0,0,3,3,1,3
9003,2009-01-18,0,0,3,3,3,3,0,0,3,1,3,0,1,3
9002,2009-01-12,1,0,3,3,3,0,1,1,0,0,0,3,0,1
9001,2009-01-11,1,3,*,*,3,1,1,0,0,*,3,3,*,3
8102,2008-12-29,0,3,1,3,3,3,1,0,1,0,3,0,3,1
8101,2008-12-22,0,1,3,0,0,3,1,3,1,3,3,3,1,3
8100,2008-12-21,3,3,0,3,0,0,3,3,0,3,1,1,3,0
8099,2008-12-19,3,1,3,1,0,1,3,0,3,3,3,3,3,1
8098,2008-12-15,3,1,3,3,0,3,1,3,3,3,3,1,3,3
8097,2008-12-14,3,1,1,3,3,0,1,3,3,1,1,1,0,3
8096,2008-12-11,3,3,3,3,0,0,0,1,1,3,0,0,3,3
8095,2008-12-08,3,3,0,3,3,1,0,0,1,0,1,3,3,1
8094,2008-12-07,0,3,3,1,0,3,3,3,0,1,0,3,0,0
8093,2008-12-05,3,0,1,3,0,3,3,3,3,0,0,1,1,0
8092,2008-12-01,3,3,1,3,3,0,3,3,0,3,0,3,0,3
8091,2008-12-01,1,1,0,1,3,0,3,0,0,3,0,3,0,3
8090,2008-11-28,3,3,0,0,0,1,3,1,0,0,1,0,0,1
8089,2008-11-27,1,3,3,0,0,3,1,0,1,0,1,0,3,3
8088,2008-11-24,1,0,1,0,1,3,3,1,0,1,3,3,1,3
8087,2008-11-23,1,3,1,3,0,1,1,3,3,3,3,3,0,0
8086,2008-11-17,3,3,3,3,3,1,0,3,0,0,3,1,3,3
8085,2008-11-16,0,3,1,0,1,3,0,1,3,3,3,1,3,3
8084,2008-11-10,3,0,3,3,3,3,3,1,0,3,1,3,0,3
8083,2008-11-10,0,0,0,3,0,0,0,3,3,3,1,1,0,0
8082,2008-11-07,1,1,3,0,1,0,3,0,3,1,3,3,0,3
8081,2008-11-06,0,3,1,0,3,1,1,3,1,1,1,1,0,0
8080,2008-11-03,1,3,3,3,3,3,1,3,1,3,3,1,3,0
8079,2008-11-02,3,3,0,3,1,1,3,3,0,3,0,3,3,0
8078,2008-11-02,0,0,0,1,3,1,3,*,3,0,3,3,1,3
8077,2008-10-30,3,3,3,3,0,0,3,3,0,0,1,0,0,3
8076,2008-10-27,3,1,0,0,3,3,0,3,1,3,1,3,3,3
8075,2008-10-27,0,1,0,3,3,0,0,1,1,3,1,0,3,1
8074,2008-10-23,3,3,3,0,0,0,1,3,3,1,0,0,1,3
8073,2008-10-20,3,3,1,3,1,3,0,0,1,0,0,3,3,3
8072,2008-10-19,3,3,1,1,1,3,1,3,0,0,3,0,3,3
8071,2008-10-16,3,0,0,1,3,3,0,0,1,0,3,3,1,3
8070,2008-10-12,1,1,3,1,1,3,0,1,3,3,3,0,3,3
8069,2008-10-06,3,0,3,0,1,3,3,1,0,3,1,1,3,0
8068,2008-10-06,1,3,0,0,0,3,0,3,1,1,3,0,3,0
8067,2008-10-02,0,3,1,1,3,1,1,0,1,0,1,0,3,3
8066,2008-09-29,3,0,3,3,3,0,3,3,3,0,0,0,3,3
8065,2008-09-28,0,3,0,3,0,0,0,0,3,3,0,0,3,3
8064,2008-09-25,3,1,3,0,1,3,0,3,3,0,3,3,3,1
8063,2008-09-22,1,1,0,1,3,0,3,3,3,3,1,0,0,0
8062,2008-09-22,3,1,1,3,0,0,1,3,0,3,3,3,1,0
8061,2008-09-18,3,0,0,0,3,0,0,1,1,0,1,3,1,3
8060,2008-09-15,0,1,3,3,3,3,3,3,1,1,1,0,3,3
8059,2008-09-14,3,0,3,0,3,3,1,0,1,1,1,3,3,0
8058,2008-09-11,1,3,1,1,3,0,3,1,0,0,1,1,0,1
8057,2008-09-07,0,0,3,1,1,1,1,0,3,0,1,0,0,1
8056,2008-09-01,1,3,0,1,3,3,0,3,0,1,3,3,1,0
8055,2008-08-31,3,3,1,0,0,3,3,1,3,3,0,0,1,3
8054,2008-08-25,3,1,3,0,0,3,3,0,1,3,3,0,1,1
8053,2008-08-18,3,3,3,3,3,0,0,1,3,3,0,3,0,1
8052,2008-08-14,0,0,3,3,0,3,3,3,3,1,3,3,0,0
8051,2008-08-11,3,1,0,3,3,0,3,0,3,1,0,3,3,3
8050,2008-08-08,0,3,1,3,1,3,1,0,0,1,3,1,0,1
8049,2008-08-04,3,3,3,3,0,3,0,3,3,0,0,1,3,0
8048,2008-07-28,3,0,3,0,1,0,1,3,3,1,3,0,3,3
8047,2008-07-21,3,3,3,1,0,3,3,1,3,3,0,3,3,0
8046,2008-07-14,1,3,0,1,1,3,0,1,3,3,3,0,3,0
8045,2008-07-07,0,3,3,3,1,3,3,0,3,3,1,1,3,3
8044,2008-06-30,1,1,0,1,3,0,1,3,1,1,1,1,1,3
8043,2008-06-16,3,0,3,1,3,3,3,0,3,0,3,3,0,1
8042,2008-06-09,3,1,3,1,3,3,1,1,3,3,0,3,3,0
8041,2008-06-02,3,1,3,1,1,3,1,1,3,3,1,1,0,1
8040,2008-05-26,0,3,1,1,0,0,3,0,0,1,3,0,1,3
8039,2008-05-19,3,0,3,1,0,3,1,1,0,3,1,1,3,3
8038,2008-05-18,1,0,0,3,3,3,0,3,0,1,1,0,3,3
8037,2008-05-12,3,3,3,0,1,0,0,0,0,3,0,3,3,0
8036,2008-05-11,3,3,3,0,3,0,3,1,1,3,3,3,0,0
8035,2008-05-08,3,0,1,3,0,0,0,1,3,0,3,3,3,0
8034,2008-05-05,0,0,0,3,3,0,3,3,3,1,3,3,0,0
8033,2008-05-04,3,3,3,0,0,3,3,0,3,1,3,3,3,1
8032,2008-04-28,1,0,3,0,1,3,3,3,0,1,1,3,3,3
8031,2008-04-28,3,1,1,0,1,3,1,3,0,1,3,1,1,3
8030,2008-04-21,0,3,3,3,0,3,0,0,3,3,3,0,0,0
8029,2008-04-20,3,1,0,0,3,1,1,3,3,0,1,0,3,3
8028,2008-04-14,1,1,0,3,3,3,0,3,3,0,3,0,1,0
8027,2008-04-13,0,0,1,3,1,1,0,3,3,0,1,3,0,3
8026,2008-04-07,0,3,3,1,3,1,0,3,1,0,3,3,3,3
8025,2008-04-06,1,1,3,0,3,3,0,0,3,0,3,3,3,3
8024,2008-04-03,3,0,0,3,*,1,0,3,3,3,0,0,0,3
8023,2008-03-31,1,0,3,3,3,1,3,0,3,1,1,1,1,0
8022,2008-03-23,1,0,3,3,3,3,1,1,3,1,3,0,3,0
8021,2008-03-17,3,3,3,3,3,1,3,3,1,3,1,3,3,3
8020,2008-03-16,3,1,3,0,3,0,1,1,3,3,1,1,0,3
8019,2008-03-10,3,0,0,3,0,0,3,3,0,0,3,3,3,1
8018,2008-03-10,1,3,1,3,1,0,3,0,3,1,3,3,1,3
8017,2008-03-07,0,3,3,3,3,0,3,0,1,3,0,3,3,0
8016,2008-03-03,3,0,0,3,3,1,1,3,3,1,1,3,0,1
8015,2008-03-03,3,1,0,0,0,0,1,1,*,0,3,3,1,3
8014,2008-02-25,1,3,3,0,3,1,3,0,0,3,3,0,3,0
8013,2008-02-25,1,0,3,0,3,3,3,0,1,1,3,3,3,1
8012,2008-02-22,3,1,3,3,3,0,1,3,1,1,3,0,0,1
8011,2008-02-18,3,0,3,0,3,1,0,1,3,0,3,1,3,1
8010,2008-02-18,0,0,3,3,3,1,0,3,3,1,3,3,3,3
8009,2008-02-15,1,3,1,0,3,3,3,3,1,3,1,0,0,3
8008,2008-02-13,3,0,0,3,3,3,1,0,1,1,0,1,0,1
8007,2008-02-04,0,3,3,3,1,3,0,0,3,1,1,1,3,0
8006,2008-02-03,0,1,1,3,1,1,0,3,0,3,1,1,0,0
8005,2008-01-28,1,3,1,0,3,0,1,1,0,3,3,3,1,0
8004,2008-01-21,3,3,1,3,1,0,3,0,3,3,0,1,3,3
8003,2008-01-20,0,0,1,3,0,3,1,1,0,1,3,3,1,3
8002,2008-01-14,0,0,0,3,0,3,0,0,3,3,3,0,3,3
8001,2008-01-13,0,3,1,3,3,1,3,3,1,0,3,3,0,3
7105,2007-12-30,1,1,3,3,0,3,0,3,1,1,3,3,3,0
7104,2007-12-24,3,3,3,1,1,1,3,1,0,1,0,0,3,1
7103,2007-12-24,1,3,1,3,0,3,3,1,0,3,3,3,0,1
7102,2007-12-21,0,3,3,3,3,0,1,0,0,3,3,3,0,1
7101,2007-12-17,0,1,0,3,1,1,1,0,1,3,1,3,3,1
7100,2007-12-16,1,0,3,0,1,0,3,0,3,3,1,3,3,1
7099,2007-12-13,0,3,1,3,3,3,0,3,1,3,0,3,3,0
7098,2007-12-10,3,0,3,3,1,0,3,3,3,0,3,1,3,3
7097,2007-12-09,0,3,3,3,3,3,3,1,1,1,3,1,3,3
7096,2007-12-07,3,3,0,3,0,3,0,3,3,3,0,0,1,3
7095,2007-12-03,3,1,3,0,3,3,1,1,3,0,3,0,0,3
7094,2007-12-02,3,1,1,3,1,0,0,3,3,0,3,1,3,1
7093,2007-11-30,1,3,1,0,3,3,3,1,1,1,0,3,0,3
7092,2007-11-29,3,1,0,3,3,3,3,3,0,1,3,0,1,3
7091,2007-11-26,0,1,3,3,3,3,1,3,1,3,1,0,3,1
7090,2007-11-25,3,0,3,0,3,3,0,3,3,0,0,0,3,0
7089,2007-11-22,1,3,1,0,1,0,3,0,0,3,3,3,3,0
7088,2007-11-19,*,3,3,0,3,3,3,3,3,3,0,1,0,3
7087,2007-11-18,*,0,1,3,*,0,1,*,0,1,1,3,3,1
7086,2007-11-11,1,3,3,1,3,3,1,3,3,1,0,1,0,3
7085,2007-11-09,0,1,0,3,0,1,1,0,3,1,0,1,0,0
7084,2007-11-08,3,0,1,3,1,3,0,3,3,3,1,3,3,0
7083,2007-11-05,0,0,1,1,1,1,1,1,0,3,3,0,1,0
7082,2007-11-04,3,3,3,1,0,0,1,1,3,3,3,0,3,0
7081,2007-11-02,1,3,3,1,0,3,0,1,3,0,1,0,3,0
7080,2007-10-29,3,0,1,0,0,1,3,1,0,3,3,1,3,3
7079,2007-10-29,3,3,0,1,0,3,3,1,3,1,1,1,3,0
7078,2007-10-25,0,1,0,3,0,1,3,3,1,3,3,3,3,3
7077,2007-10-22,1,1,3,0,3,1,0,3,3,3,0,1,3,0
7076,2007-10-21,1,0,3,3,0,3,0,3,1,3,3,0,1,0
7075,2007-10-18,3,0,0,0,0,3,3,0,3,3,0,1,1,3
7074,2007-10-14,1,1,3,3,3,3,3,1,0,0,1,3,0,0
7073,2007-10-08,3,1,3,0,1,0,3,3,3,3,1,0,3,0
7072,2007-10-07,0,0,1,0,3,0,0,3,3,1,0,3,3,3
7071,2007-10-04,0,0,3,0,3,1,0,0,0,0,0,1,0,3
7070,2007-10-01,3,3,1,0,1,3,0,3,3,3,3,0,0,0
7069,2007-09-30,1,1,3,0,0,0,0,0,1,1,3,3,3,0
7068,2007-09-27,3,1,3,3,3,3,3,1,0,0,0,3,0,3
7067,2007-09-24,3,0,0,1,1,1,1,1,3,1,1,0,1,3
7066,2007-09-24,3,0,1,1,3,1,3,3,3,3,0,0,0,3
7065,2007-09-20,3,1,1,0,3,1,3,3,3,3,3,0,3,3
7064,2007-09-17,1,1,0,0,3,1,1,3,3,3,0,3,3,1
7063,2007-09-16,1,0,1,3,3,3,1,3,1,3,1,3,3,1
7062,2007-09-13,3,0,1,1,3,3,3,3,0,1,0,3,0,1
7061,2007-09-09,3,0,3,1,0,0,1,3,1,3,1,3,1,1
7060,2007-09-03,3,0,1,0,3,1,0,1,1,1,0,1,0,1
7059,2007-09-02,3,0,0,3,3,1,3,3,3,3,1,0,3,0
7058,2007-08-27,3,0,1,1,0,0,0,1,1,0,0,3,1,0
7057,2007-08-26,0,3,3,3,3,0,1,1,3,3,3,0,3,3
7056,2007-08-20,0,1,0,3,3,3,1,3,3,0,3,1,0,0
7055,2007-08-16,1,3,3,1,0,3,3,0,1,3,0,3,0,3
7054,2007-08-13,3,1,0,0,3,3,0,1,0,0,3,1,3,0
7053,2007-08-12,0,1,3,0,0,0,3,1,1,0,3,0,3,1
7052,2007-08-06,1,1,3,1,1,3,3,0,3,3,3,3,3,1
7051,2007-07-30,1,3,3,1,3,1,0,3,3,1,0,3,1,0
7050,2007-07-27,1,0,0,3,1,3,3,0,1,3,3,3,3,3
7049,2007-07-23,1,3,1,3,3,1,0,3,3,0,3,3,3,0
7048,2007-07-20,0,3,0,3,3,0,3,3,3,0,0,0,1,1
7047,2007-07-16,3,3,1,3,0,1,1,3,3,0,1,3,1,3
7046,2007-07-09,1,1,3,3,0,0,1,3,3,3,3,0,3,1
7045,2007-07-05,1,1,1,3,3,3,1,3,3,1,1,3,3,3
7044,2007-07-02,1,0,3,0,0,0,0,3,0,3,1,0,0,3
7043,2007-06-25,0,0,0,0,3,3,3,1,3,3,3,3,3,0
7042,2007-06-21,3,1,0,0,0,1,3,3,1,3,1,3,0,1
7041,2007-06-18,0,0,3,0,0,3,1,3,0,1,0,3,0,3
7040,2007-06-18,0,3,0,3,0,3,3,1,0,0,0,0,3,3
7039,2007-06-11,0,3,1,0,3,3,1,3,0,3,1,3,0,1
7038,2007-06-10,1,0,0,1,3,3,1,1,1,3,3,3,0,3
7037,2007-06-07,0,0,3,3,3,3,3,3,0,3,0,3,0,0
7036,2007-06-04,1,3,3,0,3,3,3,0,0,0,0,1,1,3
7035,2007-06-04,1,3,3,0,0,0,3,*,3,0,3,3,0,0
7034,2007-05-28,3,3,3,3,3,3,3,3,3,0,0,3,3,0
7033,2007-05-21,1,3,3,1,1,1,0,3,3,1,0,0,0,3
7032,2007-05-20,3,0,3,0,3,0,3,3,0,3,0,1,1,3
7031,2007-05-14,1,1,0,3,1,0,1,3,1,3,3,1,0,3
7030,2007-05-07,3,3,3,3,3,0,1,0,1,3,0,3,3,3
7029,2007-05-06,3,3,0,0,3,0,3,1,0,3,3,0,3,0
7028,2007-04-30,0,3,0,1,3,1,0,0,0,0,3,0,1,3
7027,2007-04-30,3,3,0,0,3,1,3,0,0,3,3,0,0,0
7026,2007-04-23,3,*,3,1,0,0,1,0,3,1,1,3,3,3
7025,2007-04-23,1,1,3,1,1,1,1,3,0,1,0,3,3,3
7024,2007-04-16,1,0,3,1,1,0,1,3,3,3,3,1,3,3
7023,2007-04-16,3,3,1,0,3,3,3,1,0,3,0,3,3,0
7022,2007-04-09,3,0,0,3,0,0,0,0,3,3,3,0,1,3
7021,2007-04-02,1,1,3,3,3,3,1,0,1,1,1,3,1,0
7020,2007-04-02,3,3,3,1,3,0,3,0,1,3,0,3,3,3
7019,2007-03-29,3,3,1,3,3,1,0,3,3,0,3,3,3,0
7018,2007-03-26,3,3,3,0,0,0,0,0,3,0,3,3,1,1
7017,2007-03-19,0,0,0,1,0,3,3,3,3,3,3,1,1,3
7016,2007-03-19,3,3,0,1,3,0,1,3,3,1,1,3,3,3
7015,2007-03-12,1,1,1,3,1,0,3,3,1,1,3,3,1,1
7014,2007-03-12,1,3,3,3,1,0,1,1,1,1,3,0,1,3
7013,2007-03-05,3,1,3,3,3,1,0,3,3,3,1,0,0,3
7012,2007-03-05,0,3,1,0,1,1,1,0,0,3,3,3,3,3
7011,2007-02-25,0,3,3,3,3,1,0,0,3,0,1,3,0,0
7010,2007-02-12,1,1,0,3,3,0,3,0,3,0,3,3,0,0
7009,2007-02-12,3,3,3,3,3,0,3,3,3,3,3,1,1,3
7007,2007-02-05,3,3,0,3,0,0,3,1,3,3,0,1,0,1
7006,2007-02-01,0,1,1,3,3,3,3,3,1,1,1,1,0,3
7005,2007-01-29,1,0,1,3,0,3,3,0,3,3,3,0,3,1
7004,2007-01-29,1,0,3,3,3,0,3,0,3,0,3,1,1,3
7003,2007-01-22,1,3,0,3,1,3,0,3,3,3,1,1,1,3
7002,2007-01-15,3,3,3,3,1,1,3,1,0,0,0,3,3,1
7001,2007-01-15,0,1,0,3,1,3,1,0,0,1,3,1,0,1
6077,2006-12-25,3,3,3,1,0,3,0,1,3,0,0,3,3,3
6076,2006-12-21,0,0,3,0,3,1,3,3,3,0,1,0,3,0
6075,2006-12-21,0,*,3,1,1,1,3,0,3,0,1,3,0,0
6074,2006-12-18,0,1,0,0,3,0,1,0,0,1,3,3,3,1
6073,2006-12-15,3,3,3,0,3,1,1,3,0,3,3,0,0,3
6072,2006-12-11,3,1,3,0,0,3,1,1,3,0,1,0,3,3
6071,2006-12-11,3,0,3,3,1,3,3,1,0,3,1,1,1,3
6070,2006-12-07,3,1,0,3,0,3,1,1,1,3,3,1,3,1
6069,2006-12-04,1,1,3,0,0,1,3,1,1,3,1,3,3,1
6068,2006-12-04,3,3,0,1,3,3,0,1,3,1,0,3,3,1
6067,2006-11-27,0,3,3,3,1,0,1,0,1,1,3,0,0,0
6066,2006-11-27,1,0,3,3,3,3,3,1,1,3,1,3,3,0
6065,2006-11-23,1,3,3,3,0,1,3,3,0,3,1,3,3,3
6064,2006-11-20,1,1,3,3,0,3,3,3,1,0,3,0,3,3
6063,2006-11-20,1,3,3,3,3,0,1,1,3,0,1,0,3,1
6062,2006-11-13,0,3,3,1,3,3,0,0,1,3,0,3,1,1
6061,2006-11-13,3,0,3,1,1,3,0,3,0,1,3,1,1,0
6060,2006-11-06,3,1,1,3,3,3,1,3,3,3,3,3,0,1
6059,2006-11-06,0,3,3,3,3,0,3,3,0,1,1,1,3,3
6058,2006-11-02,1,0,1,0,3,1,3,1,3,3,3,1,0,3
6057,2006-10-30,0,3,1,0,1,3,1,3,0,1,0,3,0,0
6056,2006-10-30,1,0,0,3,3,1,1,1,3,0,3,1,0,3
6055,2006-10-23,3,0,3,3,1,3,1,1,0,3,1,3,3,1
6054,2006-10-23,0,1,3,3,3,3,0,3,3,3,0,3,1,0
6053,2006-10-16,0,3,1,0,3,0,0,3,0,3,3,1,0,1
6052,2006-10-16,3,1,1,1,3,3,0,3,0,3,3,1,0,0
6051,2006-10-08,3,1,3,1,3,0,1,3,3,3,3,3,1,3
6050,2006-10-02,3,1,0,0,1,3,3,1,3,1,0,3,1,3
6049,2006-10-02,0,1,1,3,3,3,3,3,3,1,1,3,1,3
6048,2006-09-25,1,3,3,3,3,0,1,1,3,3,3,1,1,0
6047,2006-09-25,3,3,0,3,0,1,1,1,1,3,1,1,3,1
6046,2006-09-18,1,1,0,3,1,0,0,3,3,0,3,0,3,3
6045,2006-09-18,1,1,0,1,3,1,0,0,0,3,1,3,3,3
6044,2006-09-11,0,0,3,3,3,1,0,3,3,0,3,0,3,0
6043,2006-09-11,1,3,3,0,3,1,3,3,3,1,1,3,3,3
6042,2006-09-04,3,3,0,0,3,0,1,0,0,0,0,1,3,3
6041,2006-08-28,3,3,3,0,0,3,3,1,1,0,3,0,0,1
